timestamp,user_id,search_query,browser,os,referrer
2025-06-03 15:23:05,user_1901,buy shoes online,Safari,Linux,organic
2025-06-07 15:01:55,user_555,machine learning course,Opera,Linux,organic
2025-06-02 08:48:12,user_1162,news today,Opera,Android,ad
2025-06-03 15:55:23,user_4862,how to train a dog,Opera,Android,direct
2025-06-01 07:43:48,user_4314,hadoop vs spark,Chrome,Android,organic
2025-06-01 09:37:10,user_2379,data science jobs,Opera,Windows,email
2025-06-03 12:41:34,user_1334,hadoop vs spark,Firefox,Windows,email
2025-06-05 00:48:51,user_846,how to train a dog,Edge,Android,organic
2025-06-07 10:39:28,user_1699,hadoop vs spark,Edge,Windows,email
2025-06-07 23:55:52,user_156,machine learning course,Opera,Linux,direct
2025-06-07 07:34:53,user_2670,weather tomorrow,Firefox,Linux,direct
2025-06-02 10:55:58,user_1210,machine learning course,Firefox,Android,email
2025-06-02 01:17:47,user_3014,weather tomorrow,Firefox,Windows,email
2025-06-05 08:06:03,user_4222,machine learning course,Edge,Windows,ad
2025-06-04 22:12:47,user_3792,buy shoes online,Firefox,Linux,social
2025-06-05 10:42:43,user_1229,buy shoes online,Opera,iOS,direct
2025-06-04 13:58:13,user_4228,best pizza near me,Opera,Linux,social
2025-06-07 12:25:51,user_404,flights to new york,Chrome,Windows,organic
2025-06-07 06:51:43,user_2755,best pizza near me,Edge,iOS,social
2025-06-01 04:26:56,user_2607,python mapreduce tutorial,Opera,MacOS,social
2025-06-04 02:18:54,user_1023,buy shoes online,Edge,MacOS,ad
2025-06-02 19:37:19,user_437,machine learning course,Opera,MacOS,email
2025-06-05 07:38:57,user_3663,weather tomorrow,Edge,Linux,social
2025-06-04 01:42:05,user_4298,buy shoes online,Edge,MacOS,social
2025-06-04 14:08:50,user_3235,machine learning course,Chrome,MacOS,email
2025-06-04 12:43:14,user_206,how to train a dog,Chrome,MacOS,ad
2025-06-06 07:35:58,user_1105,hadoop vs spark,Chrome,Windows,organic
2025-06-07 11:37:11,user_76,news today,Opera,Windows,social
2025-06-04 19:56:24,user_106,data science jobs,Edge,Windows,ad
2025-06-07 09:12:41,user_1184,weather tomorrow,Opera,Windows,social
2025-06-07 22:07:01,user_2399,weather tomorrow,Chrome,Windows,direct
2025-06-05 19:47:48,user_2146,data science jobs,Edge,Linux,organic
2025-06-04 09:43:30,user_4470,data science jobs,Edge,Windows,organic
2025-06-06 01:11:09,user_2486,data science jobs,Edge,Linux,social
2025-06-05 12:45:31,user_441,buy shoes online,Chrome,iOS,direct
2025-06-06 22:29:20,user_1985,flights to new york,Chrome,Windows,social
2025-06-03 15:39:00,user_2268,machine learning course,Safari,MacOS,organic
2025-06-07 18:39:29,user_540,weather tomorrow,Opera,iOS,ad
2025-06-07 08:58:55,user_1852,data science jobs,Chrome,iOS,direct
2025-06-01 08:00:02,user_3791,best pizza near me,Edge,Windows,email
2025-06-01 07:16:27,user_1452,machine learning course,Chrome,Windows,email
2025-06-03 22:50:57,user_1093,how to train a dog,Opera,Windows,organic
2025-06-02 09:17:37,user_715,data science jobs,Chrome,Linux,organic
2025-06-07 17:21:37,user_1545,how to train a dog,Edge,MacOS,social
2025-06-06 03:41:10,user_4073,best pizza near me,Opera,Linux,organic
2025-06-05 02:51:49,user_2765,hadoop vs spark,Opera,MacOS,direct
2025-06-01 00:16:06,user_3376,data science jobs,Chrome,iOS,organic
2025-06-04 14:59:48,user_215,news today,Opera,Android,social
2025-06-03 12:37:29,user_2973,data science jobs,Edge,Android,email
2025-06-03 08:56:07,user_2585,weather tomorrow,Edge,Android,organic
2025-06-05 07:49:04,user_1794,machine learning course,Firefox,Android,ad
2025-06-02 13:56:09,user_4648,flights to new york,Edge,Linux,direct
2025-06-04 23:25:25,user_3669,data science jobs,Firefox,Android,ad
2025-06-01 01:29:45,user_1209,machine learning course,Opera,Linux,social
2025-06-02 17:00:34,user_4828,machine learning course,Chrome,Windows,email
2025-06-04 02:22:56,user_3229,best pizza near me,Safari,Windows,email
2025-06-02 13:14:27,user_2783,machine learning course,Chrome,Linux,organic
2025-06-04 04:37:03,user_4643,flights to new york,Chrome,Windows,direct
2025-06-05 09:26:01,user_2986,data science jobs,Edge,Android,email
2025-06-07 07:10:27,user_3918,machine learning course,Safari,Windows,organic
2025-06-05 09:28:57,user_3186,how to train a dog,Opera,iOS,ad
2025-06-03 14:40:12,user_1428,best pizza near me,Edge,MacOS,email
2025-06-02 15:41:39,user_3445,flights to new york,Edge,MacOS,social
2025-06-04 02:39:14,user_2112,news today,Opera,Windows,ad
2025-06-06 09:38:36,user_2309,weather tomorrow,Firefox,Windows,social
2025-06-05 00:52:43,user_368,weather tomorrow,Edge,iOS,social
2025-06-06 15:42:29,user_3351,weather tomorrow,Safari,Windows,social
2025-06-01 15:39:56,user_3974,data science jobs,Safari,iOS,social
2025-06-03 09:05:24,user_1184,hadoop vs spark,Edge,MacOS,social
2025-06-03 02:20:30,user_4556,how to train a dog,Chrome,Android,organic
2025-06-04 12:19:05,user_2117,weather tomorrow,Firefox,Linux,organic
2025-06-07 18:02:23,user_3960,data science jobs,Edge,MacOS,social
2025-06-06 21:07:19,user_4236,weather tomorrow,Edge,Windows,direct
2025-06-03 09:52:42,user_4342,weather tomorrow,Safari,Windows,email
2025-06-01 01:34:12,user_1091,data science jobs,Opera,iOS,direct
2025-06-03 20:22:01,user_199,news today,Edge,MacOS,direct
2025-06-05 10:15:24,user_3396,python mapreduce tutorial,Safari,Windows,social
2025-06-07 01:00:49,user_2999,python mapreduce tutorial,Chrome,Linux,organic
2025-06-06 19:29:32,user_2119,python mapreduce tutorial,Chrome,Windows,ad
2025-06-06 04:03:05,user_2287,hadoop vs spark,Edge,Android,email
2025-06-06 07:43:06,user_3242,buy shoes online,Edge,Android,direct
2025-06-06 06:12:44,user_2400,python mapreduce tutorial,Chrome,MacOS,email
2025-06-03 05:26:30,user_2825,machine learning course,Opera,Linux,email
2025-06-03 19:17:16,user_4555,weather tomorrow,Chrome,Android,social
2025-06-07 20:05:41,user_3674,data science jobs,Opera,Linux,ad
2025-06-04 02:42:10,user_234,best pizza near me,Opera,Windows,ad
2025-06-05 23:03:16,user_4266,best pizza near me,Firefox,Windows,direct
2025-06-01 01:14:04,user_1913,flights to new york,Edge,Windows,social
2025-06-04 01:46:30,user_4933,python mapreduce tutorial,Firefox,Android,direct
2025-06-02 11:17:52,user_3486,how to train a dog,Edge,Linux,ad
2025-06-06 16:06:11,user_1709,best pizza near me,Firefox,MacOS,social
2025-06-02 03:18:33,user_847,how to train a dog,Chrome,MacOS,ad
2025-06-02 15:07:43,user_4632,news today,Safari,Linux,organic
2025-06-06 17:45:11,user_1987,python mapreduce tutorial,Opera,Android,organic
2025-06-06 20:54:22,user_530,how to train a dog,Edge,Linux,direct
2025-06-03 05:35:09,user_2196,machine learning course,Firefox,iOS,organic
2025-06-02 09:34:20,user_1159,buy shoes online,Edge,Windows,social
2025-06-05 02:51:15,user_4962,machine learning course,Opera,MacOS,organic
2025-06-03 13:22:21,user_3713,how to train a dog,Safari,MacOS,email
2025-06-03 08:05:10,user_2853,hadoop vs spark,Safari,Linux,direct
2025-06-04 20:02:46,user_1008,data science jobs,Firefox,Android,social
2025-06-04 09:49:46,user_776,buy shoes online,Edge,Android,social
2025-06-07 05:43:32,user_2904,machine learning course,Opera,MacOS,social
2025-06-05 14:46:58,user_1216,flights to new york,Opera,Windows,social
2025-06-02 08:52:58,user_4781,best pizza near me,Chrome,Windows,ad
2025-06-07 02:53:46,user_4573,buy shoes online,Firefox,iOS,direct
2025-06-03 03:12:34,user_2691,data science jobs,Safari,Linux,email
2025-06-05 08:47:49,user_409,weather tomorrow,Firefox,Linux,social
2025-06-02 15:10:41,user_3478,python mapreduce tutorial,Chrome,Linux,ad
2025-06-02 02:25:32,user_2366,machine learning course,Opera,Windows,organic
2025-06-01 12:59:47,user_2101,data science jobs,Safari,Android,organic
2025-06-05 10:18:33,user_1647,weather tomorrow,Firefox,MacOS,direct
2025-06-05 13:46:00,user_3223,hadoop vs spark,Edge,Windows,social
2025-06-05 02:44:27,user_1238,news today,Edge,iOS,email
2025-06-03 15:37:08,user_4361,python mapreduce tutorial,Firefox,Windows,social
2025-06-01 03:24:35,user_1497,flights to new york,Opera,Windows,email
2025-06-07 18:35:10,user_2148,hadoop vs spark,Opera,MacOS,direct
2025-06-05 01:29:13,user_1894,how to train a dog,Opera,iOS,social
2025-06-01 05:11:01,user_4821,machine learning course,Edge,Android,organic
2025-06-02 10:07:57,user_4954,machine learning course,Edge,Linux,organic
2025-06-06 04:22:59,user_2287,hadoop vs spark,Edge,Linux,organic
2025-06-03 10:01:46,user_2981,python mapreduce tutorial,Firefox,iOS,social
2025-06-06 20:29:37,user_818,python mapreduce tutorial,Chrome,MacOS,email
2025-06-06 21:20:38,user_47,best pizza near me,Chrome,iOS,email
2025-06-03 17:36:20,user_2779,how to train a dog,Firefox,Android,email
2025-06-03 19:34:19,user_1530,flights to new york,Chrome,Windows,organic
2025-06-03 02:26:00,user_1292,how to train a dog,Chrome,iOS,ad
2025-06-06 17:22:50,user_109,news today,Chrome,Windows,social
2025-06-03 10:46:16,user_4049,best pizza near me,Opera,Windows,organic
2025-06-07 09:59:55,user_1208,buy shoes online,Safari,MacOS,email
2025-06-06 13:11:57,user_4041,flights to new york,Firefox,Windows,email
2025-06-07 09:49:06,user_2259,how to train a dog,Opera,Linux,email
2025-06-03 16:23:30,user_677,flights to new york,Firefox,Windows,ad
2025-06-06 06:26:23,user_2108,weather tomorrow,Safari,Linux,direct
2025-06-06 15:47:05,user_2107,python mapreduce tutorial,Chrome,Android,organic
2025-06-07 01:14:57,user_4250,news today,Chrome,Windows,social
2025-06-06 17:22:05,user_2913,python mapreduce tutorial,Safari,Android,social
2025-06-07 05:11:05,user_1568,hadoop vs spark,Safari,iOS,email
2025-06-07 17:44:34,user_4958,hadoop vs spark,Edge,iOS,direct
2025-06-01 02:21:44,user_3548,news today,Chrome,Windows,ad
2025-06-02 23:49:26,user_794,machine learning course,Firefox,Android,social
2025-06-03 23:56:41,user_2750,news today,Opera,MacOS,direct
2025-06-07 06:42:42,user_886,buy shoes online,Opera,iOS,ad
2025-06-04 11:27:05,user_1115,data science jobs,Safari,MacOS,email
2025-06-01 23:02:13,user_2164,how to train a dog,Safari,iOS,email
2025-06-04 23:19:01,user_2083,data science jobs,Safari,Windows,direct
2025-06-07 00:23:15,user_3042,machine learning course,Edge,Android,ad
2025-06-07 09:13:47,user_3944,data science jobs,Edge,Windows,organic
2025-06-06 10:09:54,user_485,data science jobs,Opera,iOS,email
2025-06-05 10:48:55,user_2199,python mapreduce tutorial,Edge,Android,email
2025-06-03 13:28:53,user_683,how to train a dog,Edge,Windows,ad
2025-06-06 10:11:49,user_1066,news today,Chrome,iOS,ad
2025-06-06 05:21:31,user_4758,weather tomorrow,Chrome,Android,email
2025-06-01 10:44:43,user_2043,best pizza near me,Safari,iOS,direct
2025-06-04 23:52:19,user_3818,news today,Chrome,Linux,email
2025-06-01 08:58:35,user_2913,data science jobs,Edge,Windows,ad
2025-06-01 05:30:22,user_2973,buy shoes online,Safari,Windows,email
2025-06-05 00:46:33,user_759,machine learning course,Firefox,iOS,ad
2025-06-01 12:06:57,user_2371,buy shoes online,Chrome,iOS,direct
2025-06-07 21:52:49,user_4558,python mapreduce tutorial,Firefox,MacOS,organic
2025-06-03 22:43:09,user_1190,machine learning course,Chrome,Windows,ad
2025-06-04 19:44:04,user_2874,hadoop vs spark,Safari,MacOS,social
2025-06-04 20:46:25,user_4339,best pizza near me,Opera,Android,email
2025-06-03 20:42:14,user_4621,hadoop vs spark,Chrome,MacOS,social
2025-06-03 00:33:38,user_1056,python mapreduce tutorial,Edge,Windows,ad
2025-06-06 07:35:14,user_1944,news today,Edge,Android,direct
2025-06-05 10:57:43,user_1594,machine learning course,Opera,Linux,social
2025-06-04 20:17:27,user_1363,weather tomorrow,Opera,Windows,social
2025-06-04 13:09:05,user_554,news today,Firefox,MacOS,ad
2025-06-02 02:37:07,user_2922,news today,Safari,Android,organic
2025-06-05 02:45:48,user_1886,data science jobs,Safari,Linux,social
2025-06-02 12:47:19,user_4481,best pizza near me,Safari,Windows,social
2025-06-04 18:33:42,user_3867,news today,Edge,Linux,email
2025-06-02 01:43:48,user_4688,news today,Firefox,Android,ad
2025-06-05 02:53:01,user_1178,buy shoes online,Firefox,Linux,social
2025-06-05 22:15:22,user_719,python mapreduce tutorial,Opera,Windows,social
2025-06-04 16:58:52,user_1921,data science jobs,Chrome,MacOS,email
2025-06-02 21:40:22,user_3026,flights to new york,Edge,Windows,direct
2025-06-02 05:39:12,user_484,best pizza near me,Safari,Linux,social
2025-06-06 21:02:02,user_4573,news today,Edge,Linux,email
2025-06-06 14:28:08,user_2133,machine learning course,Firefox,Android,email
2025-06-03 15:02:33,user_1198,data science jobs,Opera,Android,direct
2025-06-07 18:28:14,user_4124,data science jobs,Chrome,iOS,ad
2025-06-03 09:30:15,user_2881,data science jobs,Chrome,MacOS,social
2025-06-06 07:42:20,user_48,weather tomorrow,Firefox,Windows,email
2025-06-04 02:51:44,user_264,python mapreduce tutorial,Chrome,Linux,direct
2025-06-02 04:11:59,user_2312,data science jobs,Firefox,Windows,social
2025-06-02 02:51:23,user_3588,best pizza near me,Chrome,Windows,organic
2025-06-02 02:34:33,user_2611,weather tomorrow,Chrome,MacOS,email
2025-06-04 07:10:48,user_4457,buy shoes online,Edge,Linux,email
2025-06-01 03:09:00,user_2544,machine learning course,Opera,Android,email
2025-06-03 12:42:21,user_1399,buy shoes online,Chrome,MacOS,ad
2025-06-07 05:24:13,user_1785,data science jobs,Edge,Windows,direct
2025-06-06 14:13:50,user_1558,weather tomorrow,Opera,Linux,email
2025-06-07 12:16:53,user_934,buy shoes online,Chrome,MacOS,ad
2025-06-02 01:19:32,user_699,flights to new york,Chrome,Android,social
2025-06-06 09:21:07,user_2908,hadoop vs spark,Edge,Windows,email
2025-06-06 01:16:07,user_591,best pizza near me,Chrome,Android,ad
2025-06-04 04:34:58,user_3722,news today,Safari,Windows,email
2025-06-06 05:02:16,user_831,machine learning course,Safari,Windows,ad
2025-06-02 03:33:07,user_2262,machine learning course,Safari,Linux,ad
2025-06-01 09:28:03,user_414,machine learning course,Chrome,Windows,organic
2025-06-04 12:13:56,user_3288,flights to new york,Chrome,MacOS,email
2025-06-01 06:50:57,user_3699,how to train a dog,Firefox,Android,direct
2025-06-04 23:36:55,user_3536,machine learning course,Safari,iOS,email
2025-06-03 22:57:53,user_909,weather tomorrow,Edge,Android,organic
2025-06-04 09:35:50,user_3308,news today,Opera,iOS,email
2025-06-04 12:48:18,user_4476,hadoop vs spark,Firefox,Windows,direct
2025-06-07 08:42:34,user_4525,weather tomorrow,Safari,Linux,direct
2025-06-02 22:56:16,user_2997,python mapreduce tutorial,Opera,Linux,email
2025-06-02 08:45:06,user_1245,data science jobs,Safari,Linux,email
2025-06-02 11:09:50,user_1859,buy shoes online,Firefox,Linux,email
2025-06-04 18:28:21,user_3691,python mapreduce tutorial,Firefox,iOS,direct
2025-06-01 02:50:43,user_3074,how to train a dog,Firefox,iOS,email
2025-06-04 22:30:01,user_1386,weather tomorrow,Safari,MacOS,email
2025-06-03 21:46:30,user_746,best pizza near me,Firefox,MacOS,ad
2025-06-06 20:44:38,user_1721,weather tomorrow,Firefox,Windows,ad
2025-06-06 06:35:41,user_4737,how to train a dog,Opera,Android,direct
2025-06-07 17:52:02,user_2187,flights to new york,Firefox,MacOS,direct
2025-06-04 23:34:33,user_4696,how to train a dog,Opera,iOS,organic
2025-06-04 08:47:39,user_3008,flights to new york,Safari,MacOS,ad
2025-06-03 15:55:31,user_32,flights to new york,Opera,Windows,ad
2025-06-03 19:49:06,user_74,machine learning course,Chrome,iOS,email
2025-06-03 03:51:28,user_4288,best pizza near me,Safari,iOS,social
2025-06-06 13:32:16,user_1457,hadoop vs spark,Edge,Android,organic
2025-06-06 19:49:52,user_4658,machine learning course,Edge,Android,direct
2025-06-05 03:21:29,user_4951,best pizza near me,Firefox,Android,organic
2025-06-07 00:00:10,user_1129,machine learning course,Opera,MacOS,social
2025-06-06 04:53:44,user_1634,flights to new york,Opera,Linux,organic
2025-06-03 15:39:23,user_1187,best pizza near me,Chrome,iOS,organic
2025-06-05 00:28:27,user_2875,hadoop vs spark,Safari,Android,ad
2025-06-07 14:59:59,user_92,best pizza near me,Edge,iOS,email
2025-06-03 01:56:02,user_3461,machine learning course,Opera,iOS,organic
2025-06-05 11:16:28,user_673,flights to new york,Safari,Windows,organic
2025-06-05 18:15:48,user_2721,how to train a dog,Opera,Windows,ad
2025-06-02 08:27:32,user_3827,python mapreduce tutorial,Firefox,Windows,social
2025-06-01 07:25:59,user_2169,best pizza near me,Safari,MacOS,social
2025-06-04 16:35:20,user_4254,best pizza near me,Firefox,Android,direct
2025-06-03 04:44:05,user_3511,machine learning course,Opera,MacOS,direct
2025-06-01 04:58:40,user_2784,machine learning course,Firefox,Windows,organic
2025-06-03 22:30:32,user_2825,how to train a dog,Safari,Linux,direct
2025-06-07 09:51:18,user_864,weather tomorrow,Edge,iOS,social
2025-06-01 13:14:17,user_3900,best pizza near me,Safari,Windows,social
2025-06-07 02:17:16,user_447,weather tomorrow,Edge,Linux,ad
2025-06-02 14:12:35,user_635,best pizza near me,Opera,Android,email
2025-06-07 02:41:34,user_4378,weather tomorrow,Firefox,Linux,organic
2025-06-06 16:04:45,user_387,news today,Safari,Android,social
2025-06-02 07:52:46,user_574,hadoop vs spark,Opera,iOS,organic
2025-06-06 03:01:03,user_31,how to train a dog,Edge,iOS,social
2025-06-01 08:20:19,user_1858,best pizza near me,Chrome,Linux,organic
2025-06-05 01:21:04,user_1996,python mapreduce tutorial,Safari,Windows,organic
2025-06-05 08:52:34,user_4276,buy shoes online,Safari,MacOS,ad
2025-06-06 11:30:24,user_1156,hadoop vs spark,Opera,Android,ad
2025-06-07 19:16:46,user_1110,weather tomorrow,Opera,Linux,ad
2025-06-04 06:23:30,user_3087,data science jobs,Firefox,Linux,organic
2025-06-06 07:29:04,user_3411,data science jobs,Firefox,Linux,ad
2025-06-04 22:50:47,user_4334,weather tomorrow,Chrome,MacOS,social
2025-06-02 17:28:37,user_3350,python mapreduce tutorial,Chrome,MacOS,direct
2025-06-04 12:06:56,user_100,how to train a dog,Opera,Linux,social
2025-06-03 22:03:38,user_3862,best pizza near me,Chrome,Windows,email
2025-06-02 03:16:21,user_2624,news today,Opera,Windows,email
2025-06-01 16:44:40,user_2135,buy shoes online,Opera,Windows,ad
2025-06-03 10:13:25,user_3677,hadoop vs spark,Firefox,Windows,social
2025-06-07 02:48:13,user_3406,data science jobs,Chrome,Linux,social
2025-06-01 23:54:46,user_1958,python mapreduce tutorial,Opera,MacOS,direct
2025-06-02 01:19:59,user_2004,how to train a dog,Chrome,iOS,email
2025-06-04 11:00:00,user_4521,news today,Chrome,iOS,ad
2025-06-03 22:16:05,user_3911,buy shoes online,Chrome,MacOS,ad
2025-06-07 00:47:27,user_3988,buy shoes online,Edge,iOS,social
2025-06-01 18:14:03,user_2266,python mapreduce tutorial,Opera,MacOS,social
2025-06-07 11:48:48,user_4382,news today,Chrome,Linux,social
2025-06-06 04:25:00,user_4363,python mapreduce tutorial,Chrome,Linux,direct
2025-06-01 23:43:31,user_4470,buy shoes online,Edge,iOS,social
2025-06-07 04:27:44,user_77,buy shoes online,Edge,Linux,organic
2025-06-05 13:02:26,user_1837,weather tomorrow,Edge,iOS,social
2025-06-06 20:44:29,user_3161,flights to new york,Chrome,MacOS,organic
2025-06-06 07:22:01,user_419,best pizza near me,Firefox,Windows,email
2025-06-02 13:23:57,user_738,buy shoes online,Edge,Windows,email
2025-06-03 01:38:13,user_2313,how to train a dog,Firefox,Android,direct
2025-06-02 18:44:33,user_1049,weather tomorrow,Edge,MacOS,organic
2025-06-04 18:22:19,user_4322,weather tomorrow,Chrome,iOS,social
2025-06-07 20:40:37,user_4130,hadoop vs spark,Opera,MacOS,social
2025-06-01 01:28:03,user_1193,machine learning course,Safari,Windows,direct
2025-06-04 04:11:58,user_3571,machine learning course,Opera,Android,ad
2025-06-03 15:11:25,user_2879,news today,Edge,iOS,ad
2025-06-05 14:43:28,user_3531,data science jobs,Edge,Windows,ad
2025-06-01 11:33:24,user_1489,how to train a dog,Edge,Linux,organic
2025-06-01 22:29:56,user_713,buy shoes online,Edge,MacOS,social
2025-06-07 09:07:31,user_1755,flights to new york,Chrome,Android,ad
2025-06-01 01:30:34,user_862,buy shoes online,Firefox,Android,ad
2025-06-05 00:48:09,user_3431,flights to new york,Opera,Android,organic
2025-06-04 21:13:10,user_4823,weather tomorrow,Edge,Android,email
2025-06-07 17:51:04,user_2794,python mapreduce tutorial,Firefox,Windows,organic
2025-06-06 11:57:27,user_3473,hadoop vs spark,Safari,Linux,organic
2025-06-01 15:35:11,user_3830,best pizza near me,Opera,Windows,ad
2025-06-04 09:37:09,user_2739,how to train a dog,Chrome,Windows,email
2025-06-04 08:57:53,user_3250,python mapreduce tutorial,Opera,Linux,ad
2025-06-05 14:27:05,user_4148,buy shoes online,Safari,Windows,direct
2025-06-04 16:24:19,user_3736,python mapreduce tutorial,Safari,iOS,social
2025-06-07 06:03:33,user_3634,how to train a dog,Edge,Windows,email
2025-06-06 06:13:35,user_4205,flights to new york,Firefox,Windows,social
2025-06-01 01:02:31,user_25,buy shoes online,Firefox,MacOS,ad
2025-06-06 04:38:04,user_3905,news today,Edge,Windows,social
2025-06-02 00:45:42,user_3642,best pizza near me,Firefox,Android,social
2025-06-04 08:35:45,user_2763,data science jobs,Firefox,MacOS,ad
2025-06-04 03:02:07,user_4637,data science jobs,Edge,iOS,organic
2025-06-05 08:54:36,user_663,python mapreduce tutorial,Safari,Android,direct
2025-06-02 23:58:32,user_2808,flights to new york,Opera,Linux,ad
2025-06-03 06:06:54,user_2019,best pizza near me,Opera,MacOS,direct
2025-06-04 06:12:34,user_1433,flights to new york,Edge,Windows,email
2025-06-05 08:47:39,user_796,machine learning course,Firefox,Android,email
2025-06-03 22:47:21,user_849,machine learning course,Safari,iOS,ad
2025-06-01 06:19:34,user_3535,best pizza near me,Safari,Windows,social
2025-06-07 08:34:59,user_2959,weather tomorrow,Opera,Android,social
2025-06-03 12:41:37,user_4829,buy shoes online,Chrome,MacOS,direct
2025-06-07 03:10:01,user_4954,best pizza near me,Safari,Windows,organic
2025-06-06 01:29:12,user_2281,hadoop vs spark,Edge,Linux,email
2025-06-04 16:57:00,user_4611,weather tomorrow,Chrome,iOS,email
2025-06-06 18:45:55,user_2647,weather tomorrow,Firefox,Windows,ad
2025-06-02 08:21:47,user_2468,best pizza near me,Edge,Linux,ad
2025-06-02 06:52:10,user_2995,how to train a dog,Safari,iOS,organic
2025-06-05 20:20:15,user_2170,how to train a dog,Firefox,MacOS,ad
2025-06-05 18:09:24,user_680,best pizza near me,Edge,Android,direct
2025-06-04 07:04:33,user_4045,buy shoes online,Firefox,Android,organic
2025-06-04 03:37:37,user_510,weather tomorrow,Opera,iOS,ad
2025-06-01 20:50:11,user_806,best pizza near me,Edge,MacOS,social
2025-06-06 11:04:38,user_4516,data science jobs,Chrome,Linux,ad
2025-06-05 06:04:44,user_1965,weather tomorrow,Edge,Windows,organic
2025-06-03 02:06:21,user_2052,buy shoes online,Chrome,Windows,email
2025-06-01 14:22:26,user_1267,data science jobs,Opera,iOS,social
2025-06-05 08:18:26,user_2525,machine learning course,Chrome,Android,email
2025-06-05 22:00:41,user_3906,news today,Chrome,MacOS,organic
2025-06-03 12:08:49,user_2326,buy shoes online,Safari,Android,email
2025-06-02 03:08:30,user_595,how to train a dog,Safari,Linux,ad
2025-06-01 17:31:18,user_1188,hadoop vs spark,Edge,Windows,social
2025-06-01 10:12:34,user_3286,python mapreduce tutorial,Chrome,iOS,ad
2025-06-03 11:03:08,user_518,how to train a dog,Opera,Android,social
2025-06-07 16:47:56,user_4926,how to train a dog,Chrome,Linux,email
2025-06-06 06:49:24,user_3377,buy shoes online,Chrome,iOS,organic
2025-06-05 17:39:34,user_3695,machine learning course,Chrome,Windows,direct
2025-06-01 19:17:50,user_1988,news today,Chrome,MacOS,social
2025-06-01 04:07:14,user_1460,flights to new york,Edge,Linux,direct
2025-06-01 17:16:16,user_4582,best pizza near me,Opera,MacOS,organic
2025-06-01 14:59:52,user_1009,flights to new york,Safari,Windows,social
2025-06-05 19:59:51,user_1391,hadoop vs spark,Opera,Linux,organic
2025-06-05 12:50:54,user_832,data science jobs,Edge,Linux,email
2025-06-07 13:42:38,user_4641,flights to new york,Safari,Android,ad
2025-06-01 02:39:18,user_4732,weather tomorrow,Chrome,Linux,organic
2025-06-05 15:52:21,user_1830,best pizza near me,Opera,Linux,organic
2025-06-01 14:20:50,user_2011,flights to new york,Edge,iOS,direct
2025-06-05 22:27:19,user_1479,python mapreduce tutorial,Safari,iOS,direct
2025-06-03 21:24:03,user_4716,python mapreduce tutorial,Opera,Linux,email
2025-06-07 07:04:36,user_3939,python mapreduce tutorial,Edge,Android,social
2025-06-01 20:11:25,user_972,weather tomorrow,Chrome,MacOS,direct
2025-06-01 05:15:30,user_4082,news today,Chrome,Windows,ad
2025-06-05 10:10:13,user_1345,hadoop vs spark,Edge,Android,ad
2025-06-06 13:39:21,user_3507,news today,Opera,Windows,ad
2025-06-01 21:04:46,user_234,weather tomorrow,Firefox,Linux,direct
2025-06-01 09:47:38,user_3263,python mapreduce tutorial,Opera,Android,social
2025-06-07 01:18:28,user_4951,python mapreduce tutorial,Firefox,Windows,ad
2025-06-05 16:02:38,user_664,best pizza near me,Safari,Android,organic
2025-06-07 05:52:40,user_1057,weather tomorrow,Safari,iOS,direct
2025-06-04 23:12:13,user_3554,weather tomorrow,Firefox,Android,social
2025-06-03 09:43:45,user_3495,data science jobs,Safari,Linux,organic
2025-06-02 07:38:22,user_2850,best pizza near me,Chrome,Android,direct
2025-06-03 23:21:34,user_834,weather tomorrow,Opera,iOS,ad
2025-06-01 21:23:51,user_4684,flights to new york,Safari,Windows,social
2025-06-05 15:06:11,user_1474,news today,Chrome,Windows,email
2025-06-06 23:35:41,user_930,machine learning course,Opera,MacOS,email
2025-06-06 16:04:27,user_3254,hadoop vs spark,Safari,MacOS,ad
2025-06-07 02:36:32,user_2945,news today,Chrome,Android,social
2025-06-04 17:45:49,user_377,best pizza near me,Safari,MacOS,ad
2025-06-06 03:11:23,user_2080,weather tomorrow,Edge,iOS,direct
2025-06-02 23:09:27,user_2246,hadoop vs spark,Edge,Android,social
2025-06-05 07:27:37,user_381,python mapreduce tutorial,Opera,iOS,ad
2025-06-01 22:01:33,user_4148,data science jobs,Firefox,MacOS,direct
2025-06-04 03:48:52,user_3599,python mapreduce tutorial,Firefox,Linux,email
2025-06-04 02:49:04,user_4301,machine learning course,Chrome,Android,direct
2025-06-05 21:12:19,user_1863,best pizza near me,Safari,MacOS,organic
2025-06-01 18:23:51,user_4342,flights to new york,Chrome,Android,organic
2025-06-05 16:09:05,user_1269,best pizza near me,Firefox,Linux,email
2025-06-07 21:43:45,user_433,machine learning course,Chrome,Linux,organic
2025-06-06 16:11:26,user_1537,python mapreduce tutorial,Safari,iOS,email
2025-06-02 08:36:17,user_4994,best pizza near me,Safari,iOS,social
2025-06-03 06:12:17,user_4691,hadoop vs spark,Opera,iOS,social
2025-06-05 08:04:10,user_4058,python mapreduce tutorial,Opera,iOS,organic
2025-06-06 08:51:40,user_1382,hadoop vs spark,Chrome,Android,direct
2025-06-07 06:50:03,user_4036,buy shoes online,Opera,Android,social
2025-06-02 15:25:33,user_4522,flights to new york,Chrome,MacOS,email
2025-06-01 05:05:29,user_4613,how to train a dog,Chrome,MacOS,ad
